Date,IE00BDBRDM35,LU3038520774,IE00BMG6Z448,FR0013416716,IE00BZ0PKT83,IE00B4L5Y983
2025-06-25,4.878499984741211,5.525000095367432,5.0279998779296875,131.85699462890625,10.661999702453613,99.45999908447266
2025-06-26,4.886000156402588,5.689000129699707,5.044000148773193,131.7760009765625,10.657999992370605,99.5199966430664
2025-06-27,4.884500026702881,5.650000095367432,5.043000221252441,129.822998046875,10.657999992370605,100.37000274658203
2025-06-30,4.885499954223633,5.715000152587891,5.026000022888184,130.39700317382812,10.729999542236328,100.1500015258789
2025-07-01,4.890999794006348,5.5,5.031000137329102,132.5709991455078,10.739999771118164,100.0
2025-07-02,4.886499881744385,5.495999813079834,5.053999900817871,132.5919952392578,10.741999626159668,100.2300033569336
2025-07-03,4.882500171661377,5.5370001792907715,5.122000217437744,132.0800018310547,10.859999656677246,101.2300033569336
2025-07-04,4.886499881744385,5.568999767303467,5.059000015258789,132.19200134277344,10.78600025177002,100.56999969482422
2025-07-07,4.875500202178955,5.684999942779541,5.060999870300293,131.64500427246094,10.833999633789062,100.87999725341797
2025-07-08,4.859499931335449,5.658999919891357,5.060999870300293,130.76400756835938,10.836000442504883,100.87999725341797
2025-07-09,4.86899995803833,5.724999904632568,5.074999809265137,131.26800537109375,10.881999969482422,101.22000122070312
2025-07-10,4.86899995803833,5.701000213623047,5.090000152587891,131.7239990234375,10.942000389099121,101.95999908447266
2025-07-11,4.860000133514404,5.729000091552734,5.071000099182129,133.45899963378906,10.850000381469727,101.31999969482422
2025-07-14,4.855000019073486,5.796000003814697,5.066999912261963,132.76400756835938,10.862000465393066,101.45999908447266
2025-07-15,4.853499889373779,5.706999778747559,5.123000144958496,132.0,10.920000076293945,102.05999755859375
2025-07-16,4.84499979019165,5.6620001792907715,5.1020002365112305,133.77699279785156,10.784000396728516,100.58999633789062
2025-07-17,4.860499858856201,5.75,5.175000190734863,132.36599731445312,10.949999809265137,102.5199966430664
2025-07-18,4.863500118255615,5.853000164031982,5.138000011444092,133.0030059814453,10.913999557495117,102.22000122070312
2025-07-21,4.875,5.7779998779296875,5.146999835968018,134.8939971923828,10.913999557495117,102.33000183105469
2025-07-22,4.888999938964844,5.671000003814697,5.085000038146973,135.88800048828125,10.887999534606934,101.62999725341797
2025-07-23,4.877999782562256,5.699999809265137,5.126999855041504,135.3719940185547,11.008000373840332,102.5199966430664
2025-07-24,4.864500045776367,5.63700008392334,5.10099983215332,133.8419952392578,11.034000396728516,102.73999786376953
2025-07-25,4.861499786376953,5.603000164031982,5.085999965667725,132.08799743652344,11.055999755859375,102.94999694824219
2025-07-28,4.866499900817871,5.517000198364258,5.104000091552734,131.56300354003906,11.130000114440918,103.81999969482422
2025-07-29,4.874000072479248,5.659999847412109,5.104000091552734,131.91200256347656,11.215999603271484,104.25
2025-07-30,4.872499942779541,5.624000072479248,5.1620001792907715,130.57699584960938,11.25,104.70999908447266
2025-07-31,4.880499839782715,5.697000026702881,5.169000148773193,130.83799743652344,11.281999588012695,104.93000030517578
2025-08-01,4.892000198364258,5.603000164031982,5.077000141143799,132.92599487304688,10.986000061035156,101.8499984741211
2025-08-04,4.9019999504089355,5.679999828338623,5.105000019073486,133.76699829101562,11.119999885559082,103.01000213623047
2025-08-05,4.9054999351501465,5.697000026702881,5.116000175476074,134.1999969482422,11.088000297546387,102.77999877929688
2025-08-06,4.9004998207092285,5.73799991607666,5.0929999351501465,133.89300537109375,11.119999885559082,103.04000091552734
2025-08-07,4.906499862670898,5.614999771118164,5.166999816894531,134.38999938964844,11.142000198364258,103.26000213623047
2025-08-08,4.895999908447266,5.559999942779541,5.14300012588501,134.66000366210938,11.1899995803833,103.56999969482422
2025-08-11,4.89300012588501,5.479000091552734,5.179999828338623,132.89500427246094,11.23799991607666,104.18000030517578
2025-08-12,4.88700008392334,5.576000213623047,5.183000087738037,133.05299377441406,11.260000228881836,104.19999694824219
2025-08-13,4.9079999923706055,5.570000171661377,5.199999809265137,133.14199829101562,11.281999588012695,104.33999633789062
